displayId,created,type,SO_term
BBa_J119405,2017-03-24T12:00:00Z,Regulatory,SO:0000167
BBa_J329006,2017-03-11T12:00:00Z,Signalling,SO:0000804
BBa_J119406,2017-02-27T12:00:00Z,Regulatory,SO:0000167
BBa_J119404,2017-02-23T12:00:00Z,Regulatory,SO:0000167
BBa_J119408,2017-02-21T12:00:00Z,Regulatory,SO:0000167
BBa_K1995950,2017-02-20T12:00:00Z,Other,SO:0000110
BBa_K1995987,2017-02-20T12:00:00Z,Other,SO:0000110
BBa_J119407,2017-02-15T12:00:00Z,Regulatory,SO:0000167
BBa_J100313,2017-01-19T12:00:00Z,Regulatory,SO:0000167
BBa_J100314,2017-01-19T12:00:00Z,Reporter,SO:0000804
BBa_J331017,2016-12-13T12:00:00Z,Coding,SO:0000316
BBa_J331018,2016-12-13T12:00:00Z,RBS,SO:0000139
BBa_J331019,2016-12-13T12:00:00Z,Plasmid,SO:0000155
BBa_J331020,2016-12-13T12:00:00Z,Plasmid,SO:0000155
BBa_J331021,2016-12-13T12:00:00Z,Temporary,SO:0000110
BBa_J331022,2016-12-13T12:00:00Z,Other,SO:0000110
BBa_J331023,2016-12-13T12:00:00Z,Plasmid,SO:0000155
BBa_J331024,2016-12-13T12:00:00Z,Temporary,SO:0000110
BBa_J331025,2016-12-13T12:00:00Z,Temporary,SO:0000110
BBa_J331026,2016-12-13T12:00:00Z,Temporary,SO:0000110
BBa_J331027,2016-12-13T12:00:00Z,Temporary,SO:0000110
BBa_J331028,2016-12-13T12:00:00Z,Temporary,SO:0000110
BBa_M50050,2016-12-11T12:00:00Z,Signalling,SO:0000804
BBa_M50051,2016-12-11T12:00:00Z,Signalling,SO:0000804
BBa_M50052,2016-12-11T12:00:00Z,Plasmid,SO:0000155
BBa_M50036,2016-12-11T12:00:00Z,Protein_Domain,SO:0000417
BBa_M50037,2016-12-11T12:00:00Z,Protein_Domain,SO:0000417
BBa_M50053,2016-12-11T12:00:00Z,Composite,SO:0000804
BBa_M50054,2016-12-11T12:00:00Z,Coding,SO:0000316
BBa_M50055,2016-12-11T12:00:00Z,Composite,SO:0000804
BBa_M50056,2016-12-11T12:00:00Z,Composite,SO:0000804
BBa_M50049,2016-12-10T12:00:00Z,Terminator,SO:0000141
BBa_J331016,2016-12-10T12:00:00Z,Plasmid,SO:0000155
BBa_M50048,2016-12-10T12:00:00Z,Regulatory,SO:0000167
BBa_J331012,2016-12-09T12:00:00Z,Other,SO:0000110
BBa_S05377,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_J331013,2016-12-09T12:00:00Z,Temporary,SO:0000110
BBa_S05378,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05379,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05380,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05381,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05382,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_J331014,2016-12-09T12:00:00Z,Temporary,SO:0000110
BBa_K2156912,2016-12-09T12:00:00Z,Temporary,SO:0000110
BBa_J331015,2016-12-09T12:00:00Z,Temporary,SO:0000110
BBa_S05384,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05385,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05386,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05387,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05388,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05389,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05390,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05391,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05392,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_S05383,2016-12-09T12:00:00Z,Intermediate,SO:0000804
BBa_M50042,2016-12-08T12:00:00Z,Coding,SO:0000316
BBa_M50043,2016-12-08T12:00:00Z,DNA,SO:0000110
BBa_M50045,2016-12-08T12:00:00Z,Regulatory,SO:0000167
BBa_M50044,2016-12-08T12:00:00Z,DNA,SO:0000110
BBa_M50046,2016-12-08T12:00:00Z,Terminator,SO:0000141
BBa_M50047,2016-12-08T12:00:00Z,Composite,SO:0000804
BBa_J331007,2016-12-03T12:00:00Z,Coding,SO:0000316
BBa_J331008,2016-12-03T12:00:00Z,Coding,SO:0000316
BBa_J331009,2016-12-03T12:00:00Z,Coding,SO:0000316
BBa_J331010,2016-12-03T12:00:00Z,Other,SO:0000110
BBa_J331011,2016-12-03T12:00:00Z,Composite,SO:0000804
BBa_J100311,2016-12-02T12:00:00Z,Regulatory,SO:0000167
BBa_J331005,2016-12-02T12:00:00Z,Temporary,SO:0000110
BBa_J331006,2016-12-02T12:00:00Z,Temporary,SO:0000110
BBa_J100312,2016-12-02T12:00:00Z,Reporter,SO:0000804
BBa_J331000,2016-12-01T12:00:00Z,Temporary,SO:0000110
BBa_J331001,2016-12-01T12:00:00Z,Temporary,SO:0000110
BBa_J331002,2016-12-01T12:00:00Z,Temporary,SO:0000110
BBa_J331003,2016-12-01T12:00:00Z,Temporary,SO:0000110
BBa_J331004,2016-12-01T12:00:00Z,Temporary,SO:0000110
BBa_M50038,2016-11-30T12:00:00Z,Regulatory,SO:0000167
BBa_M50039,2016-11-30T12:00:00Z,Composite,SO:0000804
BBa_M50040,2016-11-30T12:00:00Z,Coding,SO:0000316
BBa_M50041,2016-11-30T12:00:00Z,Composite,SO:0000804
BBa_M50009,2016-11-29T12:00:00Z,Protein_Domain,SO:0000417
BBa_M50027,2016-11-28T12:00:00Z,Signalling,SO:0000804
BBa_M50028,2016-11-28T12:00:00Z,Regulatory,SO:0000167
BBa_K1995666,2016-11-18T12:00:00Z,Coding,SO:0000316
BBa_J100310,2016-11-14T12:00:00Z,Plasmid,SO:0000155
BBa_M50029,2016-11-01T12:00:00Z,Reporter,SO:0000804
BBa_M50030,2016-11-01T12:00:00Z,Reporter,SO:0000804
BBa_M50031,2016-11-01T12:00:00Z,Regulatory,SO:0000167
BBa_M50032,2016-11-01T12:00:00Z,Terminator,SO:0000141
BBa_M50033,2016-11-01T12:00:00Z,Composite,SO:0000804
BBa_M50034,2016-11-01T12:00:00Z,Composite,SO:0000804
BBa_M50007,2016-10-31T12:00:00Z,RBS,SO:0000139
BBa_M50008,2016-10-31T12:00:00Z,RBS,SO:0000139
BBa_K1885120,2016-10-28T11:00:00Z,Coding,SO:0000316
BBa_K1885007,2016-10-28T11:00:00Z,Coding,SO:0000316
BBa_K1885123,2016-10-28T11:00:00Z,Composite,SO:0000804
BBa_K1885987,2016-10-28T11:00:00Z,Composite,SO:0000804
BBa_K1885456,2016-10-28T11:00:00Z,Composite,SO:0000804
BBa_K1945014,2016-10-27T11:00:00Z,Coding,SO:0000316
BBa_K1945015,2016-10-27T11:00:00Z,Regulatory,SO:0000167
BBa_K1945016,2016-10-27T11:00:00Z,DNA,SO:0000110
BBa_J100309,2016-10-27T11:00:00Z,Reporter,SO:0000804
BBa_M50004,2016-10-26T11:00:00Z,DNA,SO:0000110
BBa_M50005,2016-10-26T11:00:00Z,DNA,SO:0000110
BBa_M50006,2016-10-26T11:00:00Z,DNA,SO:0000110
BBa_M50010,2016-10-26T11:00:00Z,Regulatory,SO:0000167
BBa_M50012,2016-10-26T11:00:00Z,Coding,SO:0000316
BBa_M50013,2016-10-26T11:00:00Z,Composite,SO:0000804
BBa_M50011,2016-10-26T11:00:00Z,DNA,SO:0000110
BBa_M50014,2016-10-26T11:00:00Z,Regulatory,SO:0000167
BBa_M50017,2016-10-26T11:00:00Z,Generator,SO:0000804
BBa_M50015,2016-10-26T11:00:00Z,Composite,SO:0000804
BBa_M50022,2016-10-26T11:00:00Z,Coding,SO:0000316
BBa_M50018,2016-10-26T11:00:00Z,Regulatory,SO:0000167
BBa_M50019,2016-10-26T11:00:00Z,RBS,SO:0000139
BBa_M50023,2016-10-26T11:00:00Z,Regulatory,SO:0000167
BBa_M50021,2016-10-26T11:00:00Z,Composite,SO:0000804
BBa_M50020,2016-10-26T11:00:00Z,Regulatory,SO:0000167
BBa_M50016,2016-10-26T11:00:00Z,Regulatory,SO:0000167
BBa_M50024,2016-10-26T11:00:00Z,RBS,SO:0000139
BBa_M50025,2016-10-26T11:00:00Z,Coding,SO:0000316
BBa_M50026,2016-10-26T11:00:00Z,Composite,SO:0000804
BBa_K2116997,2016-10-25T11:00:00Z,Coding,SO:0000316
BBa_K2116031,2016-10-25T11:00:00Z,RBS,SO:0000139
BBa_K2116095,2016-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K2116996,2016-10-25T11:00:00Z,Regulatory,SO:0000167
BBa_K2116998,2016-10-25T11:00:00Z,Reporter,SO:0000804
BBa_K2116999,2016-10-25T11:00:00Z,RBS,SO:0000139
BBa_K2027073,2016-10-24T11:00:00Z,RBS,SO:0000139
BBa_K2027074,2016-10-24T11:00:00Z,RBS,SO:0000139
BBa_K2116090,2016-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K2116091,2016-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K2116092,2016-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_K2116094,2016-10-24T11:00:00Z,RBS,SO:0000139
BBa_K2116093,2016-10-24T11:00:00Z,Intermediate,SO:0000804
BBa_M50003,2016-10-24T11:00:00Z,Translational_Unit,SO:0000804
BBa_K2027051,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027052,2016-10-23T11:00:00Z,Tag,SO:0000324
BBa_K2027057,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027070,2016-10-23T11:00:00Z,Protein_Domain,SO:0000417
BBa_K2027058,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027059,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027060,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027061,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027062,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027063,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027064,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027065,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027066,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027067,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027068,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027069,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027053,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027054,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027055,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027056,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2027049,2016-10-23T11:00:00Z,Other,SO:0000110
BBa_K2027050,2016-10-23T11:00:00Z,Other,SO:0000110
BBa_K1923011,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2130013,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_K2130014,2016-10-23T11:00:00Z,Coding,SO:0000316
BBa_M36056,2016-10-23T11:00:00Z,Composite,SO:0000804
BBa_M50000,2016-10-23T11:00:00Z,Protein_Domain,SO:0000417
BBa_K2033012,2016-10-23T11:00:00Z,Signalling,SO:0000804
BBa_M50001,2016-10-23T11:00:00Z,DNA,SO:0000110
BBa_K2033014,2016-10-23T11:00:00Z,Signalling,SO:0000804
BBa_M50002,2016-10-23T11:00:00Z,Protein_Domain,SO:0000417
BBa_K1893033,2016-10-22T11:00:00Z,RBS,SO:0000139
BBa_K1893035,2016-10-22T11:00:00Z,Terminator,SO:0000141
BBa_K1893034,2016-10-22T11:00:00Z,Scar,SO:0001953
BBa_K1893031,2016-10-21T11:00:00Z,Terminator,SO:0000141
BBa_K1893032,2016-10-21T11:00:00Z,Coding,SO:0000316
BBa_K1945005,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K1945007,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K1945008,2016-10-20T11:00:00Z,DNA,SO:0000110
BBa_K1945010,2016-10-20T11:00:00Z,DNA,SO:0000110
BBa_K1945012,2016-10-20T11:00:00Z,DNA,SO:0000110
BBa_K1945013,2016-10-20T11:00:00Z,DNA,SO:0000110
BBa_K1945009,2016-10-20T11:00:00Z,DNA,SO:0000110
BBa_K2116088,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116066,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K2173000,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K1970000,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K2173001,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K1946007,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2173002,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173003,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173004,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173005,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173006,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173007,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173008,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2173009,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116014,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K2116015,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K2116069,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K2116070,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116071,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116072,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116073,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116074,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116075,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116076,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116077,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116078,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116079,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116080,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116081,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116082,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116083,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116084,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116085,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116086,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2100081,2016-10-20T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K2082124,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2116087,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2116089,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2100082,2016-10-20T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K2123113,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123111,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123115,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123112,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123114,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123116,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123110,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123300,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123109,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123301,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123206,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2123117,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K1945004,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K1945006,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K2179000,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2179003,2016-10-20T11:00:00Z,Translational_Unit,SO:0000804
BBa_K2121016,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2121005,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2121006,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2121007,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2121008,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2121009,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2121010,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2121011,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2121012,2016-10-20T11:00:00Z,Coding,SO:0000316
BBa_K2121013,2016-10-20T11:00:00Z,Reporter,SO:0000804
BBa_K2121014,2016-10-20T11:00:00Z,Reporter,SO:0000804
BBa_K2121015,2016-10-20T11:00:00Z,Regulatory,SO:0000167
BBa_K1911006,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K1911007,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K1945011,2016-10-20T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K2064001,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2064002,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2064003,2016-10-20T11:00:00Z,Composite,SO:0000804
BBa_K2088692,2016-10-19T11:00:00Z,Composite,SO:0000804
BBa_K1971011,2016-10-19T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K1971012,2016-10-19T11:00:00Z,DNA,SO:0000110
BBa_K2120999,2016-10-19T11:00:00Z,Temporary,SO:0000110
BBa_K1971002,2016-10-19T11:00:00Z,DNA,SO:0000110
BBa_K1971003,2016-10-19T11:00:00Z,DNA,SO:0000110
BBa_K1971004,2016-10-19T11:00:00Z,Signalling,SO:0000804
BBa_K1971005,2016-10-19T11:00:00Z,Plasmid_Backbone,SO:0000755
BBa_K1971006,2016-10-19T11:00:00Z,Plasmid,SO:0000155
BBa_K1971007,2016-10-19T11:00:00Z,Plasmid,SO:0000155
BBa_K1971009,2016-10-19T11:00:00Z,Plasmid,SO:0000155
BBa_K1971008,2016-10-19T11:00:00Z,Plasmid,SO:0000155
BBa_K1971010,2016-10-19T11:00:00Z,Plasmid,SO:0000155
BBa_K1971013,2016-10-19T11:00:00Z,DNA,SO:0000110
BBa_K1971001,2016-10-19T11:00:00Z,Plasmid,SO:0000155
BBa_K2075025,2016-10-19T11:00:00Z,Composite,SO:0000804
BBa_K2070005,2016-10-19T11:00:00Z,Project,SO:0000804
BBa_K2070026,2016-10-19T11:00:00Z,Project,SO:0000804
BBa_K2182005,2016-10-19T11:00:00Z,RBS,SO:0000139
BBa_K2121001,2016-10-19T11:00:00Z,Coding,SO:0000316
BBa_K2121002,2016-10-19T11:00:00Z,Coding,SO:0000316
BBa_K2121003,2016-10-19T11:00:00Z,Coding,SO:0000316
BBa_K2121004,2016-10-19T11:00:00Z,Coding,SO:0000316
BBa_K2122151,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2047009,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K2047010,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K2047011,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K2047013,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K2130003,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K2130004,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K2130005,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2130006,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2130007,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2130008,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2130009,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1955008,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1955009,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1955010,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116032,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116033,2016-10-18T11:00:00Z,RBS,SO:0000139
BBa_K2116034,2016-10-18T11:00:00Z,RBS,SO:0000139
BBa_K2041021,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116035,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2116036,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K2116037,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116038,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116039,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116040,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116041,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116042,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116043,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116044,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116045,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116046,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116047,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K1946004,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K2047012,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K1946003,2016-10-18T11:00:00Z,Device,SO:0000804
BBa_K1907003,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K1907004,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K1907005,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K1907006,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1967020,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1967021,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1908003,2016-10-18T11:00:00Z,Other,SO:0000110
BBa_K1908004,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2032009,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1882016,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1882017,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1882018,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116048,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116049,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2116050,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2138000,2016-10-18T11:00:00Z,RBS,SO:0000139
BBa_K2128204,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2128200,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1907007,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100047,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2100048,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K1907008,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1907009,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2145125,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K2145126,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K2138001,2016-10-18T11:00:00Z,RBS,SO:0000139
BBa_K1954006,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2145127,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K1954007,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2138002,2016-10-18T11:00:00Z,RBS,SO:0000139
BBa_K2116051,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1954008,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_S05376,2016-10-18T11:00:00Z,Intermediate,SO:0000804
BBa_K2116052,2016-10-18T11:00:00Z,Reporter,SO:0000804
BBa_K2100049,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K1954009,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K1952003,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1952004,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100050,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2146001,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2100051,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K1952005,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1952006,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1952007,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1954010,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116053,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1952008,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2111000,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1952009,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K1952013,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K1952010,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100052,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K1952011,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100053,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K1952012,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2111002,2016-10-18T11:00:00Z,Regulatory,SO:0000167
BBa_K2100054,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2116054,2016-10-18T11:00:00Z,Temporary,SO:0000110
BBa_K2100055,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2100056,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2111001,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100057,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2116055,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100058,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2100059,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2116056,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2087002,2016-10-18T11:00:00Z,RNA,SO:0000834
BBa_K2100060,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2116057,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2111003,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2146002,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2111004,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2130010,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2100061,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2111005,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116058,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2130000,2016-10-18T11:00:00Z,Coding,SO:0000316
BBa_K2100062,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2116059,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116060,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100064,2016-10-18T11:00:00Z,DNA,SO:0000110
BBa_K2116061,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116062,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116063,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2116064,2016-10-18T11:00:00Z,Composite,SO:0000804
BBa_K2100065,2016-10-18T11:00:00Z,DNA,SO:0000110
